month,strategy,return
2019-05,momentum_crowding_penalty,-0.01875943787261336
2019-06,momentum_crowding_penalty,0.018808282220504458
2019-07,momentum_crowding_penalty,0.0014745127497521882
2019-08,momentum_crowding_penalty,0.00044290740184571575
2019-09,momentum_crowding_penalty,-0.0025921264102584107
2019-10,momentum_crowding_penalty,-0.003566533337669764
2019-11,momentum_crowding_penalty,-0.006753133012526558
2019-12,momentum_crowding_penalty,0.0237577226611414
2020-01,momentum_crowding_penalty,0.011239789628892716
2020-02,momentum_crowding_penalty,-0.012443600825121748
2020-03,momentum_crowding_penalty,-0.023725824249555383
2020-04,momentum_crowding_penalty,0.04439360420398142
2020-05,momentum_crowding_penalty,0.013725245783534845
2020-06,momentum_crowding_penalty,0.06664404210227981
2020-07,momentum_crowding_penalty,0.16091210014545498
2020-08,momentum_crowding_penalty,0.04551310383122664
2020-09,momentum_crowding_penalty,-0.02631807423020016
2020-10,momentum_crowding_penalty,-0.004136050253438328
2020-11,momentum_crowding_penalty,0.029886538534179774
2020-12,momentum_crowding_penalty,0.00985291485010964
2021-01,momentum_crowding_penalty,-0.02570229148278902
2021-02,momentum_crowding_penalty,-0.009011033853350336
2021-03,momentum_crowding_penalty,0.014913627486508041
2021-04,momentum_crowding_penalty,0.021480226471649377
2021-05,momentum_crowding_penalty,0.03780439081389031
2021-06,momentum_crowding_penalty,0.06150623530628385
2021-07,momentum_crowding_penalty,0.004503849527296433
2021-08,momentum_crowding_penalty,0.017291804498596353
2021-09,momentum_crowding_penalty,0.012861629323207335
2021-10,momentum_crowding_penalty,0.009141474847622844
2021-11,momentum_crowding_penalty,0.04590560742670591
2021-12,momentum_crowding_penalty,-0.025141609244922702
2022-01,momentum_crowding_penalty,-0.03209759436692916
2022-02,momentum_crowding_penalty,0.03618630039150994
2022-03,momentum_crowding_penalty,-0.0008065905153740172
2022-04,momentum_crowding_penalty,-0.040322830245032026
2022-05,momentum_crowding_penalty,0.042252748711664845
2022-06,momentum_crowding_penalty,0.037070199293239625
2022-07,momentum_crowding_penalty,-0.002073744716816539
2022-08,momentum_crowding_penalty,-0.002933527099431066
2022-09,momentum_crowding_penalty,-0.0460875652164211
2022-10,momentum_crowding_penalty,0.019530792609953718
2022-11,momentum_crowding_penalty,-0.0006357840160894357
2022-12,momentum_crowding_penalty,-0.007423972853627947
2023-01,momentum_crowding_penalty,0.02740664390681946
2023-02,momentum_crowding_penalty,-0.010239955614317675
2023-03,momentum_crowding_penalty,-0.005344835440099338
2023-04,momentum_crowding_penalty,0.004717195158171705
2023-05,momentum_crowding_penalty,-0.018864991913070117
2023-06,momentum_crowding_penalty,0.010854599318959268
2023-07,momentum_crowding_penalty,0.01997932882104414
2023-08,momentum_crowding_penalty,-0.024701910520174675
2023-09,momentum_crowding_penalty,-0.020780923634174497
2023-10,momentum_crowding_penalty,-0.025746721486045177
2023-11,momentum_crowding_penalty,0.002809231981728999
2023-12,momentum_crowding_penalty,0.00697002770171351
2024-01,momentum_crowding_penalty,-0.024558276356908215
2024-02,momentum_crowding_penalty,0.029234704015832724
2024-03,momentum_crowding_penalty,0.0048159417087902945
2024-04,momentum_crowding_penalty,0.005427872798466016
2024-05,momentum_crowding_penalty,-0.007067087367470748
2024-06,momentum_crowding_penalty,-0.022499968279070193
2024-07,momentum_crowding_penalty,0.0004996414305038499
2024-08,momentum_crowding_penalty,-0.025079504164158828
2024-09,momentum_crowding_penalty,0.035393016626577234
2024-10,momentum_crowding_penalty,0.0006746900389504873
2024-11,momentum_crowding_penalty,0.02094503770784395
2024-12,momentum_crowding_penalty,-0.007352042853729479
2025-01,momentum_crowding_penalty,0.00047857140532236997
2025-02,momentum_crowding_penalty,0.028341327084144163
2025-03,momentum_crowding_penalty,0.012433256127039494
2025-04,momentum_crowding_penalty,-0.014422251457022583
2025-05,momentum_crowding_penalty,-0.01373526604008013
2025-06,momentum_crowding_penalty,0.025778466842937053
2025-07,momentum_crowding_penalty,0.00906562243082698
2025-08,momentum_crowding_penalty,0.12715440530668753
2025-09,momentum_crowding_penalty,0.05568291782772983
2025-10,momentum_crowding_penalty,-0.014194404295147955
2025-11,momentum_crowding_penalty,-0.04328700315165113
2025-12,momentum_crowding_penalty,0.0543083366606234
2026-01,momentum_crowding_penalty,0.20856637672706535
2026-02,momentum_crowding_penalty,0.0263418108036777
2026-03,momentum_crowding_penalty,-0.042102552493804235
2026-04,momentum_crowding_penalty,0.0616164852565837
2026-05,momentum_crowding_penalty,0.09098254491833013
2026-06,momentum_crowding_penalty,-0.012614308773553073
2026-07,momentum_crowding_penalty,-0.12055912051109385
2026-08,momentum_crowding_penalty,0.007743997010116521
2026-09,momentum_crowding_penalty,-0.027735478926866564
2018-02,momentum_crowding_penalty_trend,0.003543088235572256
2018-03,momentum_crowding_penalty_trend,-0.005082011310526324
2018-04,momentum_crowding_penalty_trend,0.0027035947823914608
2018-05,momentum_crowding_penalty_trend,0.006201287979829884
2018-06,momentum_crowding_penalty_trend,-0.0007031207902304937
2018-07,momentum_crowding_penalty_trend,0.010366249647059789
2018-08,momentum_crowding_penalty_trend,-0.021470665745195294
2018-09,momentum_crowding_penalty_trend,0.006367927332365797
2018-10,momentum_crowding_penalty_trend,-0.02377267163618335
2018-11,momentum_crowding_penalty_trend,-0.007276160353086758
2018-12,momentum_crowding_penalty_trend,-0.019396758275619708
2019-01,momentum_crowding_penalty_trend,0.003773504734279509
2019-02,momentum_crowding_penalty_trend,0.03306028479820822
2019-03,momentum_crowding_penalty_trend,0.05527587016733859
2019-04,momentum_crowding_penalty_trend,-0.01554721563633854
2019-05,momentum_crowding_penalty_trend,-0.01875943787261336
2019-06,momentum_crowding_penalty_trend,0.018808282220504458
2019-07,momentum_crowding_penalty_trend,0.001474512749751744
2019-08,momentum_crowding_penalty_trend,0.00044290740184615984
2019-09,momentum_crowding_penalty_trend,-0.002592126410259188
2019-10,momentum_crowding_penalty_trend,-0.003566533337669764
2019-11,momentum_crowding_penalty_trend,-0.0067531330125262246
2019-12,momentum_crowding_penalty_trend,0.023757722661140956
2020-01,momentum_crowding_penalty_trend,0.011239789628892716
2020-02,momentum_crowding_penalty_trend,-0.012443600825121415
2020-03,momentum_crowding_penalty_trend,-0.028704688618589325
2020-04,momentum_crowding_penalty_trend,0.01893530455318615
2020-05,momentum_crowding_penalty_trend,-0.000972498740350769
2020-06,momentum_crowding_penalty_trend,0.041101275430104556
2020-07,momentum_crowding_penalty_trend,0.1609121001454552
2020-08,momentum_crowding_penalty_trend,0.045513103831227086
2020-09,momentum_crowding_penalty_trend,-0.02631807423020016
2020-10,momentum_crowding_penalty_trend,-0.004136050253437995
2020-11,momentum_crowding_penalty_trend,0.029886538534179552
2020-12,momentum_crowding_penalty_trend,0.009852914850109418
2021-01,momentum_crowding_penalty_trend,-0.02570229148278913
2021-02,momentum_crowding_penalty_trend,-0.00901103385334956
2021-03,momentum_crowding_penalty_trend,0.014913627486508263
2021-04,momentum_crowding_penalty_trend,0.021480226471648933
2021-05,momentum_crowding_penalty_trend,0.03780439081389009
2021-06,momentum_crowding_penalty_trend,0.06150623530628452
2021-07,momentum_crowding_penalty_trend,0.004503849527296433
2021-08,momentum_crowding_penalty_trend,0.010354812934341151
2021-09,momentum_crowding_penalty_trend,0.004460847546482238
2021-10,momentum_crowding_penalty_trend,0.003103984573433083
2021-11,momentum_crowding_penalty_trend,0.015181434386958736
2021-12,momentum_crowding_penalty_trend,-0.025087461897897012
2022-01,momentum_crowding_penalty_trend,-0.010720703800357612
2022-02,momentum_crowding_penalty_trend,0.011984783622800865
2022-03,momentum_crowding_penalty_trend,-8.387308692670015e-05
2022-04,momentum_crowding_penalty_trend,-0.013389587593556018
2022-05,momentum_crowding_penalty_trend,0.014010065960842644
2022-06,momentum_crowding_penalty_trend,0.012502116245572958
2022-07,momentum_crowding_penalty_trend,-0.0005429716817969554
2022-08,momentum_crowding_penalty_trend,-0.0008809422270631417
2022-09,momentum_crowding_penalty_trend,-0.015444305757971732
2022-10,momentum_crowding_penalty_trend,0.006543279430891724
2022-11,momentum_crowding_penalty_trend,-7.683725076845782e-05
2022-12,momentum_crowding_penalty_trend,-0.0023720408196074017
2023-01,momentum_crowding_penalty_trend,0.012788466011090849
2023-02,momentum_crowding_penalty_trend,-0.01023995561431812
2023-03,momentum_crowding_penalty_trend,-0.001704910577822294
2023-04,momentum_crowding_penalty_trend,0.004717195158171705
2023-05,momentum_crowding_penalty_trend,-0.016058009468574497
2023-06,momentum_crowding_penalty_trend,-0.013111240072520625
2023-07,momentum_crowding_penalty_trend,-0.0006127231564114766
2023-08,momentum_crowding_penalty_trend,-0.03166674991246965
2023-09,momentum_crowding_penalty_trend,-0.006930364269501221
2023-10,momentum_crowding_penalty_trend,-0.00860968222937275
2023-11,momentum_crowding_penalty_trend,0.0009752019788431543
2023-12,momentum_crowding_penalty_trend,0.002394300531989524
2024-01,momentum_crowding_penalty_trend,-0.008209474097565561
2024-02,momentum_crowding_penalty_trend,0.00980693644981434
2024-03,momentum_crowding_penalty_trend,0.0018156489832426015
2024-04,momentum_crowding_penalty_trend,0.0018896495055540363
2024-05,momentum_crowding_penalty_trend,-0.011835046468142374
2024-06,momentum_crowding_penalty_trend,-0.024373517432688785
2024-07,momentum_crowding_penalty_trend,-0.01922298795913291
2024-08,momentum_crowding_penalty_trend,-0.008383810075275333
2024-09,momentum_crowding_penalty_trend,0.011610542260374723
2024-10,momentum_crowding_penalty_trend,0.0006746900389507093
2024-11,momentum_crowding_penalty_trend,0.020945037707844172
2024-12,momentum_crowding_penalty_trend,-0.007352042853729812
2025-01,momentum_crowding_penalty_trend,0.00047857140532236997
2025-02,momentum_crowding_penalty_trend,0.028341327084144385
2025-03,momentum_crowding_penalty_trend,0.01243325612704016
2025-04,momentum_crowding_penalty_trend,-0.014422251457022806
2025-05,momentum_crowding_penalty_trend,-0.01373526604008013
2025-06,momentum_crowding_penalty_trend,0.025778466842937275
2025-07,momentum_crowding_penalty_trend,0.009065622430827869
2025-08,momentum_crowding_penalty_trend,0.12715440530668753
2025-09,momentum_crowding_penalty_trend,0.055682917827729606
2025-10,momentum_crowding_penalty_trend,-0.014194404295147955
2025-11,momentum_crowding_penalty_trend,-0.043287003151651016
2025-12,momentum_crowding_penalty_trend,0.05430833666062318
2026-01,momentum_crowding_penalty_trend,0.20856637672706535
2026-02,momentum_crowding_penalty_trend,0.02634181080367748
2026-03,momentum_crowding_penalty_trend,-0.04210255249380457
2026-04,momentum_crowding_penalty_trend,0.0616164852565837
2026-05,momentum_crowding_penalty_trend,0.09098254491833058
2026-06,momentum_crowding_penalty_trend,-0.012614308773552851
2026-07,momentum_crowding_penalty_trend,-0.11751954860869007
2026-08,momentum_crowding_penalty_trend,-0.010084819358666564
2026-09,momentum_crowding_penalty_trend,-0.009282653605601876
2018-02,momentum_top_quantile,-0.021123044231277643
2018-03,momentum_top_quantile,-0.009657156199522454
2018-04,momentum_top_quantile,-0.0033688702572752804
2018-05,momentum_top_quantile,0.009425698963209106
2018-06,momentum_top_quantile,-0.0113371760027976
2018-07,momentum_top_quantile,0.02057097977207234
2018-08,momentum_top_quantile,-0.05475335105107271
2018-09,momentum_top_quantile,0.008841235534110314
2018-10,momentum_top_quantile,-0.044346209616506704
2018-11,momentum_top_quantile,0.001510151379138458
2018-12,momentum_top_quantile,-0.032373852856148355
2019-01,momentum_top_quantile,0.01967156390420377
2019-02,momentum_top_quantile,0.08262099449559179
2019-03,momentum_top_quantile,0.053633199369903295
2019-04,momentum_top_quantile,-0.020917304115227298
2019-05,momentum_top_quantile,-0.01212526300885941
2019-06,momentum_top_quantile,0.015157473209284067
2019-07,momentum_top_quantile,-0.00032418135220646516
2019-08,momentum_top_quantile,-0.008907348864354958
2019-09,momentum_top_quantile,-0.004028913128097611
2019-10,momentum_top_quantile,-0.009807675971969965
2019-11,momentum_top_quantile,-0.017409474044913775
2019-12,momentum_top_quantile,0.03390164488741343
2020-01,momentum_top_quantile,0.015337715471818836
2020-02,momentum_top_quantile,-0.016203045577304565
2020-03,momentum_top_quantile,-0.039411972492494396
2020-04,momentum_top_quantile,0.06695393284266293
2020-05,momentum_top_quantile,0.0047647742842593654
2020-06,momentum_top_quantile,0.06983046016884442
2020-07,momentum_top_quantile,0.1592630759924727
2020-08,momentum_top_quantile,0.04519697121537147
2020-09,momentum_top_quantile,-0.05653720640717019
2020-10,momentum_top_quantile,-0.005653829212032724
2020-11,momentum_top_quantile,0.04309390271998459
2020-12,momentum_top_quantile,0.005899348658265247
2021-01,momentum_top_quantile,-0.018303568677187965
2021-02,momentum_top_quantile,0.0038438381599943394
2021-03,momentum_top_quantile,-0.018252102444902052
2021-04,momentum_top_quantile,-0.001202783106384775
2021-05,momentum_top_quantile,0.031404195643657484
2021-06,momentum_top_quantile,0.06181700280276137
2021-07,momentum_top_quantile,-0.03288558064706737
2021-08,momentum_top_quantile,-0.006782886211596839
2021-09,momentum_top_quantile,0.011266047125567669
2021-10,momentum_top_quantile,0.0005736724347973343
2021-11,momentum_top_quantile,0.03921952206335044
2021-12,momentum_top_quantile,-0.005872921719002
2022-01,momentum_top_quantile,-0.0585764708997657
2022-02,momentum_top_quantile,0.031151076379542397
2022-03,momentum_top_quantile,-0.020331748942427397
2022-04,momentum_top_quantile,-0.04020254656464384
2022-05,momentum_top_quantile,0.08166569610068675
2022-06,momentum_top_quantile,0.0250955860695814
2022-07,momentum_top_quantile,0.017939156194164863
2022-08,momentum_top_quantile,-0.010643016013492046
2022-09,momentum_top_quantile,-0.06122532138534509
2022-10,momentum_top_quantile,0.03583876437649258
2022-11,momentum_top_quantile,-0.01609985075898379
2022-12,momentum_top_quantile,-0.019342130246076672
2023-01,momentum_top_quantile,0.03128113451626957
2023-02,momentum_top_quantile,-0.0025737890204091673
2023-03,momentum_top_quantile,0.010033564838154652
2023-04,momentum_top_quantile,0.010831222106475469
2023-05,momentum_top_quantile,-0.02154641340512431
2023-06,momentum_top_quantile,0.011004872016004752
2023-07,momentum_top_quantile,0.016850586973609527
2023-08,momentum_top_quantile,-0.011049587595463928
2023-09,momentum_top_quantile,-0.0202542914477033
2023-10,momentum_top_quantile,-0.04399363489760144
2023-11,momentum_top_quantile,0.01444348703848175
2023-12,momentum_top_quantile,-0.00289882143172826
2024-01,momentum_top_quantile,-0.03630897335635386
2024-02,momentum_top_quantile,0.04379364470948022
2024-03,momentum_top_quantile,0.023754554674518813
2024-04,momentum_top_quantile,0.012462362265315718
2024-05,momentum_top_quantile,-0.010360467683580787
2024-06,momentum_top_quantile,-0.02758382447444918
2024-07,momentum_top_quantile,-0.0007872505385057016
2024-08,momentum_top_quantile,-0.007242293558997304
2024-09,momentum_top_quantile,0.024588142085109732
2024-10,momentum_top_quantile,-0.0009037432834835268
2024-11,momentum_top_quantile,0.002803078657930058
2024-12,momentum_top_quantile,-0.01717279350575418
2025-01,momentum_top_quantile,0.009290733456063904
2025-02,momentum_top_quantile,0.030168081733265684
2025-03,momentum_top_quantile,0.005493641072862765
2025-04,momentum_top_quantile,-0.03140669117549433
2025-05,momentum_top_quantile,0.003583663609123766
2025-06,momentum_top_quantile,0.018659086343568276
2025-07,momentum_top_quantile,0.004654618774926345
2025-08,momentum_top_quantile,0.1147856636861031
2025-09,momentum_top_quantile,0.026537294995512273
2025-10,momentum_top_quantile,-0.017022985505932064
2025-11,momentum_top_quantile,-0.028415112218110772
2025-12,momentum_top_quantile,0.05065839778296066
2026-01,momentum_top_quantile,0.21988620503813117
2026-02,momentum_top_quantile,0.013724889516384842
2026-03,momentum_top_quantile,-0.10071207527399051
2026-04,momentum_top_quantile,0.0761520340026649
2026-05,momentum_top_quantile,0.06829011826185205
2026-06,momentum_top_quantile,-0.03500260071120287
2026-07,momentum_top_quantile,-0.12035789503883543
2026-08,momentum_top_quantile,-0.0010466657469418994
2026-09,momentum_top_quantile,-0.020357021744810022
